species,filename,year,month,day,eventDate,doy,decimalLatitude,decimalLongitude,elevation,elevationAccuracy,coordinateUncertaintyInMeters,verbatimElevation,n_leaves,area,perimeter,bbox_min_long_side,bbox_min_short_side,aspect_ratio,circularity,convexity,concavity
Trifolium alpinum,5888850459,1880,7,16,1880-07-16T00:00,198,46.465277,9.503967,2200,NA,NA,2200m,6,0.22999999999999998,2.8499999999999996,1.255,0.33999999999999997,0.774737,0.2855845,0.8123914999999999,0.1876085
Trifolium alpinum,5888850460,1861,7,29,1861-07-29T00:00,210,46.388647,9.782994,NA,NA,4034,NA,1,0.78,6.27,2.54,0.54,0.544118,0.249326,0.86039,0.13961
Trifolium alpinum,5888850461,1918,7,25,1918-07-25T00:00,206,46.473226,9.511979,NA,NA,NA,NA,11,0.79,7.04,2.4,0.62,1.386179,0.2531,0.816685,0.183315
Trifolium alpinum,5888850462,1905,7,8,1905-07-08T00:00,189,46.872435,9.882705,NA,NA,NA,NA,3,0.38,5.17,1.99,0.61,1.909639,0.179272,0.803312,0.196688
Trifolium alpinum,5888850463,1890,6,25,1890-06-25T00:00,176,46.814533,9.983353,NA,NA,628,NA,8,0.46499999999999997,4.37,1.6,0.485,1.2907145,0.3530265,0.847248,0.152752
Trifolium alpinum,5888850464,1916,6,28,1916-06-28T00:00,180,46.774157,10.201151,NA,NA,NA,NA,1,0.63,5.34,2,0.6,1.270161,0.276084,0.864354,0.135646
Trifolium alpinum,5888850467,1886,8,NA,1886-08,NA,46.333576,10.099173,NA,NA,NA,NA,14,0.85,5.965,2,0.5900000000000001,0.919198,0.31903899999999996,0.829638,0.170362
Trifolium alpinum,5888850470,1913,7,4,1913-07-04T00:00,185,46.4863,9.834185,NA,NA,NA,NA,6,0.495,3.87,1.56,0.5549999999999999,0.8304505,0.4003545,0.914049,0.085951
Trifolium alpinum,5888850471,1893,6,16,1893-06-16T00:00,167,46.616992,10.38747,NA,NA,7916,NA,1,0.26,3.76,1.4,0.35,0.484252,0.233427,0.819435,0.180565
Trifolium alpinum,5888850475,1916,8,9,1916-08-09T00:00,222,46.545216,9.208861,NA,NA,513,NA,8,0.3,3.4,1.18,0.42500000000000004,0.887519,0.286269,0.7606085,0.2393915
Trifolium alpinum,5888850479,1983,7,3,1983-07-03T00:00,184,46.546494,9.230713,1900,NA,127,1900m,3,0.11,2.32,1.03,0.28,0.768657,0.243552,0.664018,0.335982
Trifolium alpinum,5888850483,1920,7,4,1920-07-04T00:00,186,46.856852,9.665178,1960,NA,458,1960m,8,0.885,6.835,2.45,0.7,0.421338,0.26534,0.8597305,0.1402695
Trifolium alpinum,5888850484,1919,7,27,1919-07-27T00:00,208,46.658359,9.060254,NA,NA,NA,NA,1,1.37,8.08,3.44,0.63,0.977901,0.262959,0.912715,0.087285
Trifolium alpinum,5888850485,1932,6,21,1932-06-21T00:00,173,46.428116,9.747913,1820,NA,460,1820m,14,0.73,5.225,2.05,0.6000000000000001,0.7828925,0.351547,0.8987995,0.1012005
Trifolium alpinum,5888850486,1921,8,NA,1921-08,NA,46.628625,9.745946,NA,NA,NA,NA,10,0.63,4.96,1.7999999999999998,0.565,0.9463775,0.28697700000000004,0.804233,0.195767
Trifolium alpinum,5888850487,1921,6,27,1921-06-27T00:00,178,46.53082,9.838674,NA,NA,1427,NA,7,0.83,6.47,2.14,0.73,0.706949,0.249544,0.896693,0.103307
Trifolium alpinum,5888850488,1907,8,27,1907-08-27T00:00,239,46.470105,10.03538,2730,NA,1521,2730m,4,0.3,3.0149999999999997,1.045,0.485,1.155941,0.381845,0.8453925,0.1546075
Trifolium alpinum,5888850493,1886,8,NA,1886-08,NA,46.332765,10.094496,2491,NA,1059,NA,12,1.06,8.25,2.42,1.395,1.0353795,0.18493700000000002,0.636035,0.363965
Trifolium alpinum,5888850496,1899,7,27,1899-07-27T00:00,208,46.47239,9.525482,NA,NA,511,NA,7,0.88,6.49,2.69,0.52,0.942857,0.250705,0.840113,0.159887
Trifolium alpinum,5888850497,1918,7,NA,1918-07,NA,46.402104,10.067128,NA,NA,243,NA,9,0.37,3.9,1.61,0.45,0.742857,0.296937,0.812214,0.187786
Trifolium alpinum,5888850498,2012,6,17,2012-06-17T00:00,169,46.563056,9.464167,2130,NA,NA,2130m,2,1.2799999999999998,9.435,2.505,1.335,0.81691,0.184511,0.674105,0.325895
Trifolium alpinum,5888850499,1934,7,6,1934-07-06T00:00,187,46.561483,8.601138,NA,NA,1127,NA,21,0.42,4.35,1.74,0.52,0.892157,0.307252,0.850353,0.149647
Trifolium alpinum,5888850500,1919,6,14,1919-06-14T00:00,165,46.813033,9.851832,1564,NA,NA,1564m,21,0.72,5.6,2.17,0.52,0.931677,0.274555,0.876661,0.123339
Trifolium alpinum,5888850502,1905,7,8,1905-07-08T00:00,189,46.452769,9.988317,2200,NA,1292,2200m,42,0.865,6.0649999999999995,2.5,0.59,0.8150305,0.3122685,0.9049675,0.09503249999999999
Trifolium alpinum,5888850503,1901,6,20,1901-06-20T00:00,171,46.81067,9.837642,NA,NA,545,1600m,22,0.62,5.335,1.87,0.62,1.3840415,0.3290405,0.883662,0.116338
Trifolium alpinum,5888850504,1869,8,5,1869-08-05T00:00,217,46.629097,9.367699,2134,NA,773,7000',5,1.65,10.2,2.96,1.27,1.243421,0.276386,0.676738,0.323262
Trifolium alpinum,5888850506,1903,7,15,1903-07-15T00:00,196,46.582777,9.845175,NA,NA,4530,NA,13,0.66,5.5,1.9,0.52,0.936364,0.295664,0.860072,0.139928
Trifolium alpinum,5888850507,1901,8,9,1901-08-09T00:00,221,46.547397,9.198542,NA,NA,909,NA,6,0.475,4.445,1.615,0.475,1.0431945,0.312339,0.8567975000000001,0.1432025
Trifolium alpinum,5888850508,1907,7,26,1907-07-26T00:00,207,46.766215,9.794562,NA,NA,517,NA,4,0.85,7.585,2.58,0.7549999999999999,0.735695,0.2378445,0.6543034999999999,0.3456965
Trifolium alpinum,5888850509,1898,7,24,1898-07-24T00:00,205,46.817138,9.606627,NA,NA,NA,NA,9,1.06,8.19,3.05,0.84,0.9225,0.217115,0.685102,0.314898
Trifolium alpinum,5888850510,1982,7,4,1982-07-04T00:00,185,46.64621,9.200305,NA,NA,NA,NA,4,0.435,4.045,1.58,0.56,1.34145,0.33423,0.8532805,0.1467195
Trifolium alpinum,5888850513,1914,7,18,1914-07-18T00:00,199,46.542572,9.201327,2100,NA,353,2100m,6,0.5800000000000001,5.25,1.795,0.745,0.8144465000000001,0.302047,0.7744489999999999,0.225551
Trifolium alpinum,5888850515,1913,7,NA,1913-07,NA,46.522929,9.61101,1900,NA,1119,1900m,1,0.16,2.36,0.92,0.33,1.403846,0.358376,0.893521,0.106479
Trifolium alpinum,5888850516,1913,7,4,1913-07-04T00:00,185,46.486388,9.834088,NA,NA,NA,NA,3,1.03,6.41,2.72,0.62,0.406484,0.307982,0.921133,0.078867
Trifolium alpinum,5888850517,1899,8,1,1899-08-01T00:00,213,46.4595,10.012955,NA,NA,3178,NA,7,0.91,8.23,1.68,1.28,1.022959,0.210112,0.682143,0.317857
Trifolium alpinum,5888850519,1918,8,18,1918-08-18T00:00,230,46.410949,10.027588,2300,NA,NA,2300m,17,0.49,4.16,1.51,0.55,1.030043,0.30954,0.841035,0.158965
Trifolium alpinum,5888850520,1888,8,12,1888-08-12T00:00,225,46.401713,10.067574,NA,NA,224,NA,9,0.34,3.87,1.39,0.5,1.068273,0.289076,0.836201,0.163799
Trifolium alpinum,5888850521,1919,NA,NA,1919,NA,46.793795,9.334194,NA,NA,NA,NA,2,0.8999999999999999,6.675,2.3,0.8899999999999999,1.101438,0.25628049999999997,0.718488,0.281512
Trifolium alpinum,5888850522,1954,7,21,1954-07-21T00:00,202,46.586024,8.778432,NA,NA,1358,NA,14,0.745,6.289999999999999,2.2,0.775,1.103892,0.2569075,0.7718525,0.2281475
Trifolium alpinum,5888850523,1884,7,17,1884-07-17T00:00,199,46.473508,9.513574,1990,NA,243,1990m,7,0.26,4.09,1.6,0.37,1.091549,0.261005,0.862794,0.137206
Trifolium alpinum,5888850524,1910,6,29,1910-06-29T00:00,180,46.501305,9.848935,1837,NA,97,NA,15,1.57,8.52,3.28,0.79,0.662338,0.251698,0.853274,0.146726
Trifolium alpinum,5888850525,1915,5,29,1915-05-29T00:00,149,46.515057,9.870918,NA,NA,290,NA,5,0.44,3.77,1.47,0.57,0.558333,0.306514,0.809938,0.190062
Trifolium alpinum,5888850526,1888,7,30,1888-07-30T00:00,212,46.755934,9.5121,NA,NA,NA,NA,12,0.52,5.6850000000000005,2.125,0.51,1.087891,0.232679,0.7963065,0.2036935
Trifolium alpinum,5888850529,1903,7,11,1903-07-11T00:00,192,46.643452,10.023976,NA,NA,914,NA,7,0.23,3.22,1.18,0.33,1.25,0.272879,0.749687,0.250313
Trifolium alpinum,5888850530,1905,8,8,1905-08-08T00:00,220,46.464716,10.004965,2400,NA,1544,2400m,17,0.43,4.15,1.68,0.43,0.829545,0.30017,0.90809,0.09191
Trifolium alpinum,5888850535,1913,7,23,1913-07-23T00:00,204,46.453634,9.989951,2200,NA,1367,2200m,12,0.31,3.3449999999999998,1.305,0.43,1.0771605000000002,0.3533275,0.797862,0.20213799999999998
Trifolium alpinum,5888850539,1899,7,NA,1899-07,NA,46.551526,9.321708,NA,NA,1895,NA,17,0.36,4.57,1.76,0.5,1.017094,0.265512,0.823787,0.176213
Trifolium alpinum,5888850545,1900,7,29,1900-07-29T00:00,210,46.849427,9.639431,NA,NA,6948,NA,19,0.89,6.27,2.14,0.61,0.689542,0.266352,0.81253,0.18747
Trifolium alpinum,5888850547,1914,6,1,1914-06-01T00:00,152,46.220265,9.207943,1900,NA,342,1900m,18,0.345,3.95,1.4100000000000001,0.45,1.0334759999999998,0.3332815,0.847737,0.15226299999999998
Trifolium alpinum,5888850549,1921,8,1,1921-08-01T00:00,213,46.410494,10.02054,NA,NA,NA,NA,6,0.435,4.82,1.44,0.5700000000000001,1.0565425,0.3397865,0.8963945,0.1036055
Trifolium alpinum,5888850555,1876,7,14,1876-07-14T00:00,196,46.517683,9.850335,NA,NA,1418,NA,12,0.5900000000000001,5.28,1.975,0.535,0.6828085,0.2502405,0.843963,0.15603699999999998
Trifolium alpinum,5888850557,1917,6,8,1917-06-08T00:00,159,46.490404,9.825027,1960,NA,489,NA,5,0.48,4.19,1.8,0.5,1.174359,0.370928,0.913194,0.086806
Trifolium alpinum,5888850560,1902,7,NA,1902-07,NA,46.490403,9.825027,1960,NA,489,NA,15,0.54,5.26,1.74,0.62,0.902985,0.237403,0.780653,0.219347
Trifolium alpinum,5888850563,1925,7,13,1925-07-13T00:00,194,46.487927,9.184005,NA,NA,3641,NA,17,0.38,3.72,1.47,0.47,1.126667,0.28258,0.83089,0.16911
Trifolium alpinum,5888850564,1874,7,14,1874-07-14T00:00,195,46.866137,10.030646,NA,NA,541,NA,8,0.38,4.165,1.57,0.41000000000000003,1.7680715,0.318333,0.8936545,0.1063455
Trifolium alpinum,5888850565,1911,8,NA,1911-08,NA,46.824317,9.909131,2300,NA,1388,2300m,22,0.94,6.705,2.375,0.725,0.7680685,0.303013,0.8282514999999999,0.1717485
Trifolium alpinum,5888850568,1903,7,11,1903-07-11T00:00,192,46.786621,9.832872,NA,NA,330,NA,9,0.82,6.04,2.22,0.84,0.954693,0.35033,0.921436,0.078564
Trifolium alpinum,5888850569,1906,7,10,1906-07-10T00:00,191,46.534384,9.870258,NA,NA,NA,NA,10,0.75,6.1850000000000005,2.175,0.655,0.8212785,0.317709,0.89211,0.10789
Trifolium alpinum,5888850571,1902,7,22,1902-07-22T00:00,203,46.680082,10.037175,NA,NA,554,NA,3,0.99,8.2,3.66,0.74,0.684746,0.250197,0.862155,0.137845
Trifolium alpinum,5888850572,1908,7,10,1908-07-10T00:00,192,46.811275,10.14628,NA,NA,3389,NA,9,0.6,4.4,1.9,0.5,0.779141,0.388847,0.930827,0.069173
Trifolium alpinum,5888850573,1891,6,NA,1891-06,NA,46.329778,10.071129000000001,NA,NA,338,NA,29,0.7,5.12,2.05,0.6,0.980695,0.251837,0.805675,0.194325
Trifolium alpinum,5888850576,1918,7,23,1918-07-23T00:00,204,46.453611,9.548792,2000,NA,NA,2000m,11,0.55,5.64,1.88,0.59,0.618605,0.338626,0.879253,0.120747
Trifolium alpinum,5888850577,2005,7,9,2005-07-09T00:00,190,46.61523,8.686423,2250,NA,NA,2250m,4,0.99,6.035,2.63,0.64,0.4630175,0.3391095,0.9302239999999999,0.069776
Trifolium alpinum,5888850578,1900,8,11,1900-08-11T00:00,223,46.43366,9.7551,NA,NA,NA,NA,19,0.88,7.68,2.82,0.67,1.044715,0.212864,0.742571,0.257429
Trifolium alpinum,5888850579,1875,7,16,1875-07-16T00:00,197,46.75012,9.894229,NA,NA,6245,NA,3,0.49,3.84,1.53,0.48,1.174497,0.41437,0.895979,0.104021
Trifolium alpinum,5888850581,1890,7,NA,1890-07,NA,46.382336,9.908062,NA,NA,NA,NA,9,0.54,4.42,1.64,0.5,1.113861,0.34306,0.852241,0.147759
Trifolium alpinum,5888850582,1905,7,8,1905-07-08T00:00,189,46.453312,9.989413,2200,NA,1270,2200m,32,0.845,5.89,2.4,0.66,0.6211435000000001,0.3016715,0.8719695000000001,0.1280305
Trifolium alpinum,5888850584,1973,7,20,1973-07-20T00:00,201,46.541649,10.433197,NA,NA,NA,NA,5,0.63,5.89,2.63,0.49,0.441624,0.218585,0.843893,0.156107
Trifolium alpinum,5888850585,1928,7,21,1928-07-21T00:00,203,46.412858,10.023535,2350,NA,NA,2350m,29,0.33,3.73,1.54,0.43,1.005618,0.305722,0.89935,0.10065
Trifolium alpinum,5888850587,1913,8,11,1913-08-11T00:00,223,46.848224,9.690133,1920,NA,342,1920m,5,0.35,4.55,1.59,0.42,1.152174,0.183973,0.744838,0.255162
Trifolium alpinum,5888850592,1862,7,1,1862-07-01T00:00,182,46.665054,8.727011,NA,NA,NA,NA,17,0.55,4.61,1.86,0.57,1.119171,0.28533,0.831087,0.168913
Trifolium alpinum,5888850596,2005,7,27,2005-07-27T00:00,208,46.733395,10.133889,2600,NA,NA,2600m,3,1.46,7.28,2.21,1.05,1.099656,0.247278,0.697182,0.302818
Trifolium alpinum,5888850597,1890,7,15,1890-07-15T00:00,196,46.42927,9.760527,NA,NA,NA,NA,11,1.69,8.58,3.46,0.8,1.402198,0.294146,0.849381,0.150619
Trifolium alpinum,5888850608,1917,7,21,1917-07-21T00:00,202,46.326327,9.165733,2000,NA,891,2000m,4,0.4,4.07,1.81,0.445,0.857981,0.297018,0.8756075000000001,0.1243925
Trifolium alpinum,5888850609,1925,7,5,1925-07-05T00:00,186,46.766671,9.816719,NA,NA,NA,NA,8,1.47,8.35,2.955,0.79,0.5833619999999999,0.27149500000000004,0.9141345,0.08586550000000001
Trifolium alpinum,5888850610,1882,8,NA,1882-08,NA,46.427057,9.76704,NA,NA,805,NA,41,0.7,5.18,1.85,0.6,0.888587,0.277628,0.851784,0.148216
Trifolium alpinum,5888850612,1916,6,23,1916-06-23T00:00,175,46.487446,9.834245,NA,NA,NA,NA,8,0.6950000000000001,5.05,2.105,0.585,0.9745405,0.331971,0.892695,0.107305
Trifolium alpinum,5888850615,1918,8,18,1918-08-18T00:00,230,46.410949,10.027588,2300,NA,NA,2300m,20,0.995,7.715,2.785,0.8200000000000001,0.7253185,0.2320145,0.7761564999999999,0.22384349999999997
Trifolium alpinum,5888850618,1923,7,28,1923-07-28T00:00,209,46.932521,9.338332,NA,NA,752,NA,5,0.53,5.52,2.34,0.47,0.72561,0.16872,0.84946,0.15054
Trifolium alpinum,5888850619,1949,7,21,1949-07-21T00:00,202,46.6476,9.829597,1860,NA,NA,1860m,5,1.26,8.17,3.04,0.97,1.069333,0.188374,0.70804,0.29196
Trifolium alpinum,5888850624,1884,7,17,1884-07-17T00:00,199,46.584844,9.990877,NA,NA,1293,NA,13,0.47,4.1,1.63,0.52,0.990099,0.356154,0.87907,0.12093
Trifolium alpinum,5888850625,1887,8,7,1887-08-07T00:00,219,46.576494,8.809105,1950,NA,998,1950m,4,0.47,4.265000000000001,1.54,0.53,0.8131035,0.32566700000000004,0.8269575,0.1730425
Trifolium alpinum,5888850626,1901,7,24,1901-07-24T00:00,205,46.640603,10.363723,NA,NA,578,NA,28,0.355,3.895,1.42,0.45,1.121302,0.31662,0.834743,0.165257
Trifolium alpinum,5888850627,1863,7,NA,1863-07,NA,46.472204,9.72766,NA,NA,NA,NA,17,0.53,5.28,2.11,0.52,0.598901,0.268563,0.843974,0.156026
Trifolium alpinum,5888850628,1949,7,15,1949-07-15T00:00,196,46.813667,10.243315,2400,NA,382,2400m,4,0.69,7.16,2.6950000000000003,0.46499999999999997,0.648264,0.17965150000000002,0.7901279999999999,0.209872
Trifolium alpinum,5888850630,1906,8,NA,1906-08,NA,46.613201,9.157905,1824,NA,8305,NA,4,1.49,8.615,3.58,0.71,1.15855,0.2485815,0.880123,0.11987700000000001
Trifolium alpinum,5888850631,1919,NA,NA,1919,NA,46.776258,9.326645,NA,NA,356,NA,5,0.87,5.73,2.55,0.52,0.587097,0.316363,0.951719,0.048281
Trifolium alpinum,5888850633,1903,7,2,1903-07-02T00:00,183,46.642431,10.022928,NA,NA,NA,NA,6,1.205,9.030000000000001,3.1849999999999996,0.7849999999999999,0.8017274999999999,0.1783365,0.7899095,0.2100905
Trifolium alpinum,5888850634,1914,6,1,1914-06-01T00:00,152,46.22017,9.205451,1900,NA,604,1900m,7,0.58,4.39,1.68,0.59,1.145946,0.302826,0.793588,0.206412
Trifolium alpinum,5888850635,2014,8,31,2014-08-31T00:00,243,46.818641,9.829484,2150,NA,455,2150m,7,0.76,6.04,2.12,0.59,0.872204,0.181657,0.719934,0.280066
Trifolium alpinum,5888850638,1917,6,27,1917-06-27T00:00,178,46.255501,9.083585,NA,NA,504,NA,6,0.515,4.640000000000001,1.73,0.5549999999999999,1.1174895,0.287368,0.8459725,0.15402749999999998
Trifolium alpinum,5888850640,1911,7,20,1911-07-20T00:00,201,46.558128,9.28494,2200,NA,601,2200m,6,0.9199999999999999,7.0600000000000005,1.91,0.73,0.9270510000000001,0.2230415,0.8190885,0.1809115
Trifolium alpinum,5888850641,1925,7,5,1925-07-05T00:00,186,46.767465,9.816467,NA,NA,NA,NA,5,1.55,8.32,3.73,0.77,1.057377,0.215444,0.802938,0.197062
Trifolium alpinum,5888850642,1922,6,12,1922-06-12T00:00,163,46.533347,9.867129,NA,NA,1287,NA,12,0.43,4.470000000000001,1.93,0.45,0.4983305,0.30618100000000004,0.892717,0.10728299999999999
Trifolium alpinum,5888850645,1935,7,24,1935-07-24T00:00,205,46.648597,9.750307,NA,NA,1866,NA,9,0.96,6.39,2.53,0.67,0.458333,0.258051,0.861611,0.138389
Trifolium alpinum,5888850649,1906,7,31,1906-07-31T00:00,212,46.492296,9.902363,NA,NA,NA,NA,14,1.22,8.3,2.6399999999999997,0.74,0.823496,0.28642599999999996,0.8229325000000001,0.1770675
Trifolium alpinum,5888850650,1930,6,11,1930-06-11T00:00,162,46.563874,8.801043,NA,NA,NA,NA,4,0.675,5.390000000000001,2.05,0.625,0.827296,0.269745,0.8300915,0.16990850000000002
Trifolium alpinum,5888850652,1916,7,2,1916-07-02T00:00,184,46.497238,9.883064,NA,NA,1354,NA,5,0.52,3.65,1.49,0.47,0.936585,0.414427,0.929484,0.070516
Trifolium alpinum,5888850655,2005,7,22,2005-07-22T00:00,203,46.538013,9.046657,2390,NA,NA,2390m,5,0.5,4.41,1.54,0.52,1.651852,0.428006,0.853794,0.146206
Trifolium alpinum,5888850656,1909,7,24,1909-07-24T00:00,205,46.599704,9.619921,1868,NA,406,NA,3,0.49,4.25,1.55,0.6,1.305389,0.339381,0.822359,0.177641
Trifolium alpinum,5888850658,1903,7,13,1903-07-13T00:00,194,46.730168,9.543395,NA,NA,836,NA,4,0.54,4.865,1.645,0.62,1.1319745,0.290544,0.7392765,0.2607235
Trifolium alpinum,5888850660,1890,8,6,1890-08-06T00:00,218,46.478417,9.529544,NA,NA,1467,NA,3,0.69,7.48,3.12,0.68,1,0.199713,0.798801,0.201199
Trifolium alpinum,5888850661,1900,7,10,1900-07-10T00:00,191,46.868871,9.882281,NA,NA,NA,NA,1,0.06,2.21,0.84,0.27,0.849057,0.154733,0.592128,0.407872
Trifolium alpinum,5888850662,1902,7,31,1902-07-31T00:00,212,46.778029,9.964016,NA,NA,8862,NA,8,1.07,6.555,2.21,0.765,0.8406615,0.349352,0.9278565000000001,0.0721435
Trifolium alpinum,5888850668,1981,8,24,1981-08-24T00:00,236,46.632578,8.671682,NA,NA,358,NA,3,0.51,4.87,1.74,0.46,1.015267,0.240788,0.749886,0.250114
Trifolium alpinum,5888850669,1918,7,NA,1918-07,NA,46.544664,9.807834,NA,NA,6420,NA,19,0.89,5.96,2.41,0.66,0.790378,0.26736,0.864303,0.135697
Trifolium alpinum,5888850670,1910,6,5,1910-06-05T00:00,156,46.766604,9.816761,NA,NA,NA,NA,28,0.515,4.074999999999999,1.5150000000000001,0.55,0.9920545000000001,0.33005249999999997,0.841771,0.158229
Trifolium alpinum,5888850675,1901,7,25,1901-07-25T00:00,206,46.548181,8.813565,1800,NA,NA,1800m,14,0.53,4.404999999999999,1.625,0.545,0.843151,0.37109000000000003,0.89615,0.10385
Trifolium alpinum,5888850676,1899,8,12,1899-08-12T00:00,224,46.377627,9.753866,NA,NA,3936,NA,1,0.49,4.11,1.83,0.41,2.12069,0.362497,0.95554,0.04446
Trifolium alpinum,5888850677,2005,8,16,2005-08-16T00:00,228,46.621046,8.998473,2250,NA,NA,2250m,2,1.1,6.86,2.6950000000000003,0.855,0.9619705000000001,0.28794549999999997,0.7964765,0.20352350000000002
Trifolium alpinum,5888850684,1881,8,2,1881-08-02T00:00,214,46.574019,8.792665,2000,NA,1392,2000m,8,0.85,5.865,2.4850000000000003,0.535,1.534666,0.270409,0.8898174999999999,0.11018249999999999
Trifolium alpinum,5888850685,1883,8,NA,1883-08,NA,46.491262,9.893914,NA,NA,1221,NA,12,0.51,5.925,1.94,0.57,0.91205,0.2018965,0.731266,0.26873400000000003
Trifolium alpinum,5888850689,1902,7,17,1902-07-17T00:00,198,46.543241,10.433473,NA,NA,NA,NA,11,0.45,3.92,1.4,0.48,0.781818,0.328625,0.829543,0.170457
Trifolium alpinum,5888850690,1910,7,NA,1910-07,NA,46.705527,8.858513,1119,NA,1005,NA,3,0.74,5.47,2.21,0.48,2.492857,0.309437,0.842685,0.157315
Trifolium alpinum,5888850691,1861,7,28,1861-07-28T00:00,209,46.808877,9.837468,NA,NA,605,NA,15,1.14,7.01,2.39,0.74,0.866873,0.264722,0.773479,0.226521
Trifolium alpinum,5888850693,1874,7,20,1874-07-20T00:00,201,46.50092,9.094304,NA,NA,NA,NA,16,0.275,3.885,1.51,0.445,1.0109255,0.300259,0.837105,0.162895
Trifolium alpinum,5888850694,1899,7,30,1899-07-30T00:00,211,46.74826,9.899445,NA,NA,6179,NA,8,0.395,3.9749999999999996,1.62,0.44,0.7261759999999999,0.294753,0.8830685,0.1169315
Trifolium alpinum,5888850696,1890,7,30,1890-07-30T00:00,211,46.473439,9.513208,1960,NA,NA,1960m,3,0.69,5.45,2.38,0.53,0.601286,0.199301,0.857461,0.142539
Trifolium alpinum,5890506578,1920,7,21,1920-07-21T00:00,203,46.592187,7.984934,1779,NA,1796,NA,12,0.42,4.395,1.78,0.42500000000000004,0.829797,0.3295305,0.9168915,0.0831085
Campanula cochleariifolia,1701830920,2005,7,7,2005-07-07,188,59.8174,10.4416,NA,NA,71,NA,13,0.12,1.94,0.74,0.3,1,0.366034,0.859294,0.140706
Campanula cochleariifolia,1701838625,2000,6,30,2000-06-30,182,59.6389,10.8473,90,NA,71,NA,17,0.25,2.37,0.94,0.53,1.390625,0.576386,0.932281,0.067719
Campanula cochleariifolia,1702034078,2005,7,30,2005-07-30,211,59.8174,10.4399,NA,NA,71,NA,2,0.7050000000000001,3.965,1.6099999999999999,0.69,1.181736,0.5600475,0.935319,0.064681
Campanula cochleariifolia,1702188591,2005,9,18,2005-09-18,261,59.8174,10.4416,100,NA,71,NA,11,0.6,3.93,1.34,0.83,1.165138,0.643101,0.91558,0.08442
Campanula cochleariifolia,1838997503,2001,7,28,2001-07-28,209,47.6275,11.35472,789,NA,NA,NA,46,0.10500000000000001,1.625,0.655,0.29,1.6314815,0.4834135,0.922847,0.077153
Campanula cochleariifolia,1935660650,1999,7,20,1999-07-20,201,47.6,13.96944,1870,NA,100,NA,2,0.01,0.925,0.39,0.19,1.266667,0.1589935,0.5993045,0.4006955
Campanula cochleariifolia,1935660736,2001,7,16,2001-07-16,197,47.65028,14.70111,590,NA,100,NA,14,0.06,1.72,0.76,0.25,0.6492975000000001,0.22116249999999998,0.8474815,0.1525185
Campanula cochleariifolia,1935660766,2001,7,30,2001-07-30,211,47.74667,15.54556,1000,NA,200,NA,9,0.06,1.8,0.74,0.23,1.222222,0.307457,0.870766,0.129234
Campanula cochleariifolia,1935661244,2002,7,8,2002-07-08,189,47.58028,14,1180,20,130,NA,2,0.02,0.9550000000000001,0.415,0.185,1.618687,0.2742445,0.625487,0.374513
Campanula cochleariifolia,1935667326,2008,6,7,2008-06-07,159,47.51944,13.93528,765,NA,100,NA,2,0.045,1.375,0.595,0.24,0.515173,0.291598,0.8237785,0.1762215
Campanula cochleariifolia,1935667658,1859,7,NA,1859-07,NA,47.68778,15.5775,1100,300,1000,NA,4,0.025,0.9,0.365,0.20500000000000002,1.1049259999999999,0.3707445,0.783821,0.216179
Campanula cochleariifolia,1935667663,1953,7,19,1953-07-19,200,47.59528,13.98722,1630,NA,100,NA,16,0.02,0.86,0.38,0.155,1.1088235000000002,0.25265,0.7619754999999999,0.2380245
Campanula cochleariifolia,1935667666,1889,6,28,1889-06-28,179,47.58472,14.60528,NA,NA,5000,NA,7,0.02,1.28,0.55,0.2,1,0.222672,0.733509,0.266491
Campanula cochleariifolia,1935667671,1879,8,NA,1879-08,NA,47.18111,15.48972,750,150,1000,NA,3,0.23,2.58,1.13,0.38,2.025641,0.33675,0.89099,0.10901
Campanula cochleariifolia,1935667675,1982,9,17,1982-09-17,260,47.32028,13.76667,1145,55,1000,NA,2,0.08,1.3250000000000002,0.495,0.285,0.8875789999999999,0.6022514999999999,0.8887935,0.1112065
Campanula cochleariifolia,1935667676,1956,7,15,1956-07-15,197,47.5375,14.52972,1320,NA,500,NA,1,0.07,1.46,0.63,0.27,2.36,0.43309,0.92315,0.07685
Campanula cochleariifolia,1935667677,1912,7,NA,1912-07,341,46.79167,14.99167,1850,150,1000,NA,6,0.02,0.915,0.38,0.2,0.8836364999999999,0.3286995,0.8606795,0.13932049999999999
Campanula cochleariifolia,1935667678,1954,8,5,1954-08-05,217,47.53361,14.54056,1190,NA,500,NA,1,0.11,1.84,0.71,0.32,0.875,0.402674,0.880347,0.119653
Campanula cochleariifolia,1935667679,1956,8,1,1956-08-01,214,47.365,13.81917,1329,173,600,NA,17,0.07,1.41,0.58,0.25,1.22,0.484534,0.909668,0.090332
Campanula cochleariifolia,1935667682,1889,6,28,1889-06-28,179,47.59306,14.65556,NA,NA,7000,NA,13,0.02,1.06,0.47,0.2,0.846154,0.192386,0.70339,0.29661
